"SubjectId" "ActivityType" "Measurement" "MeanValue"
2 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.466298336666667
3 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.582742845932203
4 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.551185569230769
5 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.440345826382979
6 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.315799901607843
7 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.572996820784314
8 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.0666980861414634
9 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.400859067959184
10 "WALKING_UPSTAIRS" "tBodyGyroStdY" 0.0411724668680851
11 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.28204453962963
12 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.522949798269231
13 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.403572169636364
14 "WALKING_UPSTAIRS" "tBodyGyroStdY" 0.476518714444444
15 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.3302332351
16 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.58638289372549
17 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.493044125208333
18 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.507297003103448
19 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.17263322355
20 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.104722161186078
21 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.463136841489362
22 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.489417908809524
23 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.293681861176471
24 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.568534124576271
25 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.433673383846154
26 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.603097110545455
27 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.587966800588235
28 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.479319521372549
29 "WALKING_UPSTAIRS" "tBodyGyroStdY" 0.0461103045102041
30 "WALKING_UPSTAIRS" "tBodyGyroStdY" -0.0840481513184615
1 "LAYING" "tBodyGyroStdZ" -0.9082846626
2 "LAYING" "tBodyGyroStdZ" -0.960306560416667
3 "LAYING" "tBodyGyroStdZ" -0.963505609032258
4 "LAYING" "tBodyGyroStdZ" -0.962073755
5 "LAYING" "tBodyGyroStdZ" -0.960583776923077
6 "LAYING" "tBodyGyroStdZ" -0.939141878596491
7 "LAYING" "tBodyGyroStdZ" -0.955294890576923
8 "LAYING" "tBodyGyroStdZ" -0.96758975462963
9 "LAYING" "tBodyGyroStdZ" -0.9615953704
10 "LAYING" "tBodyGyroStdZ" -0.971940597413793
11 "LAYING" "tBodyGyroStdZ" -0.959897432807018
12 "LAYING" "tBodyGyroStdZ" -0.950157442166667
13 "LAYING" "tBodyGyroStdZ" -0.967350513709677
14 "LAYING" "tBodyGyroStdZ" -0.952296965294118
15 "LAYING" "tBodyGyroStdZ" -0.956537051666667
16 "LAYING" "tBodyGyroStdZ" -0.984781484857143
17 "LAYING" "tBodyGyroStdZ" -0.976200771267606
18 "LAYING" "tBodyGyroStdZ" -0.985108386307692
19 "LAYING" "tBodyGyroStdZ" -0.973197523855422
20 "LAYING" "tBodyGyroStdZ" -0.972409893529412
21 "LAYING" "tBodyGyroStdZ" -0.981345430888889
22 "LAYING" "tBodyGyroStdZ" -0.933251870694444
23 "LAYING" "tBodyGyroStdZ" -0.983920132638889
24 "LAYING" "tBodyGyroStdZ" -0.98170136125
25 "LAYING" "tBodyGyroStdZ" -0.91092799
26 "LAYING" "tBodyGyroStdZ" -0.969302237763158
27 "LAYING" "tBodyGyroStdZ" -0.97837499972973
28 "LAYING" "tBodyGyroStdZ" -0.96237491175
29 "LAYING" "tBodyGyroStdZ" -0.97499461942029
30 "LAYING" "tBodyGyroStdZ" -0.968889156142857
1 "SITTING" "tBodyGyroStdZ" -0.941425920851064
2 "SITTING" "tBodyGyroStdZ" -0.959803708695652
3 "SITTING" "tBodyGyroStdZ" -0.926413710384615
4 "SITTING" "tBodyGyroStdZ" -0.9279722294
5 "SITTING" "tBodyGyroStdZ" -0.940637937045455
6 "SITTING" "tBodyGyroStdZ" -0.939681350909091
7 "SITTING" "tBodyGyroStdZ" -0.937021208541667
8 "SITTING" "tBodyGyroStdZ" -0.959623548478261
9 "SITTING" "tBodyGyroStdZ" -0.9301768338
10 "SITTING" "tBodyGyroStdZ" -0.960445962037037
11 "SITTING" "tBodyGyroStdZ" -0.95284431245283
12 "SITTING" "tBodyGyroStdZ" -0.951552533137255
13 "SITTING" "tBodyGyroStdZ" -0.966896414285714
14 "SITTING" "tBodyGyroStdZ" -0.952904383518518
15 "SITTING" "tBodyGyroStdZ" -0.963765802881356
16 "SITTING" "tBodyGyroStdZ" -0.960287831304348
17 "SITTING" "tBodyGyroStdZ" -0.9797052259375
18 "SITTING" "tBodyGyroStdZ" -0.981525495438596
19 "SITTING" "tBodyGyroStdZ" -0.96559497630137
20 "SITTING" "tBodyGyroStdZ" -0.945771803484848
21 "SITTING" "tBodyGyroStdZ" -0.976972658588235
22 "SITTING" "tBodyGyroStdZ" -0.946501417741936
23 "SITTING" "tBodyGyroStdZ" -0.9597186325
24 "SITTING" "tBodyGyroStdZ" -0.971277654117647
25 "SITTING" "tBodyGyroStdZ" -0.972637558615385
26 "SITTING" "tBodyGyroStdZ" -0.966441338076923
27 "SITTING" "tBodyGyroStdZ" -0.975713310142857
28 "SITTING" "tBodyGyroStdZ" -0.9566328025
29 "SITTING" "tBodyGyroStdZ" -0.971227991666667
30 "SITTING" "tBodyGyroStdZ" -0.955053200806452
1 "STANDING" "tBodyGyroStdZ" -0.980645626981132
2 "STANDING" "tBodyGyroStdZ" -0.964856701851852
3 "STANDING" "tBodyGyroStdZ" -0.91236408147541
4 "STANDING" "tBodyGyroStdZ" -0.909995038571429
5 "STANDING" "tBodyGyroStdZ" -0.907471555714286
6 "STANDING" "tBodyGyroStdZ" -0.947782155964912
7 "STANDING" "tBodyGyroStdZ" -0.951630777358491
8 "STANDING" "tBodyGyroStdZ" -0.974118322407407
9 "STANDING" "tBodyGyroStdZ" -0.939889737333333
10 "STANDING" "tBodyGyroStdZ" -0.953681099545455
11 "STANDING" "tBodyGyroStdZ" -0.980636664893617
12 "STANDING" "tBodyGyroStdZ" -0.950364757540984
13 "STANDING" "tBodyGyroStdZ" -0.973436596140351
14 "STANDING" "tBodyGyroStdZ" -0.946589134666667
15 "STANDING" "tBodyGyroStdZ" -0.968167046415094
16 "STANDING" "tBodyGyroStdZ" -0.982357006410256
17 "STANDING" "tBodyGyroStdZ" -0.985538363333333
18 "STANDING" "tBodyGyroStdZ" -0.972820402739726
19 "STANDING" "tBodyGyroStdZ" -0.960734258356164
20 "STANDING" "tBodyGyroStdZ" -0.907343324657534
21 "STANDING" "tBodyGyroStdZ" -0.959327022022472
22 "STANDING" "tBodyGyroStdZ" -0.96058251031746
23 "STANDING" "tBodyGyroStdZ" -0.962389689411765
24 "STANDING" "tBodyGyroStdZ" -0.969958678115942
25 "STANDING" "tBodyGyroStdZ" -0.971814139189189
26 "STANDING" "tBodyGyroStdZ" -0.974891360675676
27 "STANDING" "tBodyGyroStdZ" -0.981281807
28 "STANDING" "tBodyGyroStdZ" -0.925491442911392
29 "STANDING" "tBodyGyroStdZ" -0.983368643230769
30 "STANDING" "tBodyGyroStdZ" -0.93083468440678
1 "WALKING" "tBodyGyroStdZ" -0.344266629473684
2 "WALKING" "tBodyGyroStdZ" -0.481085535084746
3 "WALKING" "tBodyGyroStdZ" -0.476696411551724
4 "WALKING" "tBodyGyroStdZ" -0.662608226
5 "WALKING" "tBodyGyroStdZ" -0.318700615178571
6 "WALKING" "tBodyGyroStdZ" -0.383139334736842
7 "WALKING" "tBodyGyroStdZ" -0.396013535263158
8 "WALKING" "tBodyGyroStdZ" -0.0754447842395833
9 "WALKING" "tBodyGyroStdZ" -0.265683521346154
10 "WALKING" "tBodyGyroStdZ" -0.174524868603774
11 "WALKING" "tBodyGyroStdZ" -0.434178202542373
12 "WALKING" "tBodyGyroStdZ" -0.35017028664
13 "WALKING" "tBodyGyroStdZ" -0.363369948070175
14 "WALKING" "tBodyGyroStdZ" -0.12609080020339
15 "WALKING" "tBodyGyroStdZ" -0.48653265537037
16 "WALKING" "tBodyGyroStdZ" -0.365489530588235
17 "WALKING" "tBodyGyroStdZ" -0.386044435409836
18 "WALKING" "tBodyGyroStdZ" -0.511417204821429
19 "WALKING" "tBodyGyroStdZ" -0.104202986482692
20 "WALKING" "tBodyGyroStdZ" -0.165748467372549
21 "WALKING" "tBodyGyroStdZ" -0.311875599423077
22 "WALKING" "tBodyGyroStdZ" -0.151439515130435
23 "WALKING" "tBodyGyroStdZ" -0.209634887972881
24 "WALKING" "tBodyGyroStdZ" -0.396154003275862
25 "WALKING" "tBodyGyroStdZ" -0.562775245405405
26 "WALKING" "tBodyGyroStdZ" -0.354549059491525
27 "WALKING" "tBodyGyroStdZ" -0.250120409298246
28 "WALKING" "tBodyGyroStdZ" -0.242601384618519
29 "WALKING" "tBodyGyroStdZ" -0.430232441132075
30 "WALKING" "tBodyGyroStdZ" -0.182569652430769
1 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.124702454242857
2 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.279418388042553
3 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.44230776755102
4 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.498480800444444
5 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.227869042382979
6 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.0940797929729167
7 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.401051415531915
8 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.129565242710526
9 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.279685150191905
10 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.0353021837
11 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.318959594782609
12 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.337806681456522
13 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.322774082765957
14 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" 0.356198597177778
15 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.250648085714286
16 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.444636334893617
17 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.468462984347826
18 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.483658260727273
19 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.0314083457948718
20 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" 0.159723529622222
21 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.349759493777778
22 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.280417950555556
23 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.208702488240741
24 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.491077244909091
25 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.443780454482759
26 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.3320502392
27 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.257846157386364
28 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.307025006304348
29 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.311122615416667
30 "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.29537036283871
1 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.50716867490566
2 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.163995791679167
3 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.492327305084746
4 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.360811047884615
5 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.26545133312766
6 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.18390018167451
7 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.348980051411765
8 "WALKING_UPSTAIRS" "tBodyGyroStdZ" 0.337526477436585
9 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.138176481058776
10 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.320509332297872
11 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.694658851666667
12 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.349614606153846
13 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.211805111745455
14 "WALKING_UPSTAIRS" "tBodyGyroStdZ" 0.564875818162963
15 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.477365945208333
16 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.365025170078431
17 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.234402350714583
18 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.433922212068966
19 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.110117174875
20 "WALKING_UPSTAIRS" "tBodyGyroStdZ" 0.184119332796078
21 "WALKING_UPSTAIRS" "tBodyGyroStdZ" 0.0517155421740426
22 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.157758060642857
23 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.0317301153392157
24 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.27459628379661
25 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.564195608923077
26 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.3090880546
27 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.169960785215686
28 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.189306812833333
29 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.37481514122449
30 "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.211573579892308
1 "LAYING" "tBodyGyroJerkMeanX" -0.107270949192
2 "LAYING" "tBodyGyroJerkMeanX" -0.101974134208333
3 "LAYING" "tBodyGyroJerkMeanX" -0.10004449883871
4 "LAYING" "tBodyGyroJerkMeanX" -0.105019877685185
5 "LAYING" "tBodyGyroJerkMeanX" -0.102114125
6 "LAYING" "tBodyGyroJerkMeanX" -0.111267284631579
7 "LAYING" "tBodyGyroJerkMeanX" -0.105944243484615
8 "LAYING" "tBodyGyroJerkMeanX" -0.106445008314815
9 "LAYING" "tBodyGyroJerkMeanX" -0.10384667982
10 "LAYING" "tBodyGyroJerkMeanX" -0.100308254413793
11 "LAYING" "tBodyGyroJerkMeanX" -0.102297501877193
12 "LAYING" "tBodyGyroJerkMeanX" -0.0990402297166667
13 "LAYING" "tBodyGyroJerkMeanX" -0.101835573822581
14 "LAYING" "tBodyGyroJerkMeanX" -0.105446637019608
15 "LAYING" "tBodyGyroJerkMeanX" -0.102266714236111
16 "LAYING" "tBodyGyroJerkMeanX" -0.1022095722
17 "LAYING" "tBodyGyroJerkMeanX" -0.102049763957746
18 "LAYING" "tBodyGyroJerkMeanX" -0.0997154236307692
19 "LAYING" "tBodyGyroJerkMeanX" -0.0956018266746988
20 "LAYING" "tBodyGyroJerkMeanX" -0.0995033069117647
21 "LAYING" "tBodyGyroJerkMeanX" -0.0964118375066667
22 "LAYING" "tBodyGyroJerkMeanX" -0.100203934722222
23 "LAYING" "tBodyGyroJerkMeanX" -0.102024922819444
24 "LAYING" "tBodyGyroJerkMeanX" -0.102813809652778
25 "LAYING" "tBodyGyroJerkMeanX" -0.101646999342466
26 "LAYING" "tBodyGyroJerkMeanX" -0.100368640868421
27 "LAYING" "tBodyGyroJerkMeanX" -0.101147695256757
28 "LAYING" "tBodyGyroJerkMeanX" -0.1045116270375
29 "LAYING" "tBodyGyroJerkMeanX" -0.0995339880724638
30 "LAYING" "tBodyGyroJerkMeanX" -0.102277358585714
1 "SITTING" "tBodyGyroJerkMeanX" -0.0936793807234043
2 "SITTING" "tBodyGyroJerkMeanX" -0.0936328412826087
3 "SITTING" "tBodyGyroJerkMeanX" -0.103605889057692
4 "SITTING" "tBodyGyroJerkMeanX" -0.09694948424
5 "SITTING" "tBodyGyroJerkMeanX" -0.0889747665681818
6 "SITTING" "tBodyGyroJerkMeanX" -0.0936693524363636
7 "SITTING" "tBodyGyroJerkMeanX" -0.0938155625083333
8 "SITTING" "tBodyGyroJerkMeanX" -0.0923150250434783
9 "SITTING" "tBodyGyroJerkMeanX" -0.0930708106
10 "SITTING" "tBodyGyroJerkMeanX" -0.0931555026481481
11 "SITTING" "tBodyGyroJerkMeanX" -0.0948423481320755
12 "SITTING" "tBodyGyroJerkMeanX" -0.0941023489803922
13 "SITTING" "tBodyGyroJerkMeanX" -0.095919848877551
14 "SITTING" "tBodyGyroJerkMeanX" -0.0921614578888889
15 "SITTING" "tBodyGyroJerkMeanX" -0.0953649067966102
16 "SITTING" "tBodyGyroJerkMeanX" -0.0957204520289855
17 "SITTING" "tBodyGyroJerkMeanX" -0.094247696875
18 "SITTING" "tBodyGyroJerkMeanX" -0.0954723233684211
19 "SITTING" "tBodyGyroJerkMeanX" -0.100986131452055
20 "SITTING" "tBodyGyroJerkMeanX" -0.0959970816060606
21 "SITTING" "tBodyGyroJerkMeanX" -0.101114775129412
22 "SITTING" "tBodyGyroJerkMeanX" -0.0986493161935484
23 "SITTING" "tBodyGyroJerkMeanX" -0.0967422192647059
24 "SITTING" "tBodyGyroJerkMeanX" -0.0951782658382353
25 "SITTING" "tBodyGyroJerkMeanX" -0.0954801379692308
26 "SITTING" "tBodyGyroJerkMeanX" -0.095984817
27 "SITTING" "tBodyGyroJerkMeanX" -0.0951635808
28 "SITTING" "tBodyGyroJerkMeanX" -0.0953935055833333
29 "SITTING" "tBodyGyroJerkMeanX" -0.0953636995833333
30 "SITTING" "tBodyGyroJerkMeanX" -0.095270767516129
1 "STANDING" "tBodyGyroJerkMeanX" -0.0996092129056604
2 "STANDING" "tBodyGyroJerkMeanX" -0.105562157888889
3 "STANDING" "tBodyGyroJerkMeanX" -0.0994602620655738
4 "STANDING" "tBodyGyroJerkMeanX" -0.103057894142857
5 "STANDING" "tBodyGyroJerkMeanX" -0.0922249863035714
6 "STANDING" "tBodyGyroJerkMeanX" -0.103292534210526
7 "STANDING" "tBodyGyroJerkMeanX" -0.0901539662169811
8 "STANDING" "tBodyGyroJerkMeanX" -0.097757576
9 "STANDING" "tBodyGyroJerkMeanX" -0.095897704
10 "STANDING" "tBodyGyroJerkMeanX" -0.104753833181818
11 "STANDING" "tBodyGyroJerkMeanX" -0.099519355893617
12 "STANDING" "tBodyGyroJerkMeanX" -0.0976380412377049
13 "STANDING" "tBodyGyroJerkMeanX" -0.0981199986666667
14 "STANDING" "tBodyGyroJerkMeanX" -0.100718458866667
15 "STANDING" "tBodyGyroJerkMeanX" -0.101358786226415
16 "STANDING" "tBodyGyroJerkMeanX" -0.100107332602564
17 "STANDING" "tBodyGyroJerkMeanX" -0.101289168653846
18 "STANDING" "tBodyGyroJerkMeanX" -0.0987174024657534
19 "STANDING" "tBodyGyroJerkMeanX" -0.0990467890520548
20 "STANDING" "tBodyGyroJerkMeanX" -0.102049132684932
21 "STANDING" "tBodyGyroJerkMeanX" -0.103199796370787
22 "STANDING" "tBodyGyroJerkMeanX" -0.0975013472380952
23 "STANDING" "tBodyGyroJerkMeanX" -0.0981481050441177
24 "STANDING" "tBodyGyroJerkMeanX" -0.0991947719855072
25 "STANDING" "tBodyGyroJerkMeanX" -0.100473697756757
26 "STANDING" "tBodyGyroJerkMeanX" -0.100355997108108
27 "STANDING" "tBodyGyroJerkMeanX" -0.0987605078625
28 "STANDING" "tBodyGyroJerkMeanX" -0.102248409070886
29 "STANDING" "tBodyGyroJerkMeanX" -0.0988701505538462
30 "STANDING" "tBodyGyroJerkMeanX" -0.0997160228220339
1 "WALKING" "tBodyGyroJerkMeanX" -0.0899975423705263
2 "WALKING" "tBodyGyroJerkMeanX" -0.0818833429152542
3 "WALKING" "tBodyGyroJerkMeanX" -0.0952398165017241
4 "WALKING" "tBodyGyroJerkMeanX" -0.115321556475
5 "WALKING" "tBodyGyroJerkMeanX" -0.0888408355267857
6 "WALKING" "tBodyGyroJerkMeanX" -0.0878891090105263
7 "WALKING" "tBodyGyroJerkMeanX" -0.123654199751333
8 "WALKING" "tBodyGyroJerkMeanX" -0.135886431360417
9 "WALKING" "tBodyGyroJerkMeanX" -0.0809204094461538
10 "WALKING" "tBodyGyroJerkMeanX" -0.122709563462264
11 "WALKING" "tBodyGyroJerkMeanX" -0.0918204195491525
12 "WALKING" "tBodyGyroJerkMeanX" -0.06223893174
13 "WALKING" "tBodyGyroJerkMeanX" -0.0966598593263158
14 "WALKING" "tBodyGyroJerkMeanX" -0.110656054802153
15 "WALKING" "tBodyGyroJerkMeanX" -0.0776692754648148
16 "WALKING" "tBodyGyroJerkMeanX" -0.110917348282353
17 "WALKING" "tBodyGyroJerkMeanX" -0.109959237927869
18 "WALKING" "tBodyGyroJerkMeanX" -0.0966435295642857
19 "WALKING" "tBodyGyroJerkMeanX" -0.0832353261384615
20 "WALKING" "tBodyGyroJerkMeanX" -0.0679992365372549
21 "WALKING" "tBodyGyroJerkMeanX" -0.0868767709153846
22 "WALKING" "tBodyGyroJerkMeanX" -0.132977562363043
23 "WALKING" "tBodyGyroJerkMeanX" -0.0578128239067797
24 "WALKING" "tBodyGyroJerkMeanX" -0.0625311679982759
25 "WALKING" "tBodyGyroJerkMeanX" -0.102377269321622
26 "WALKING" "tBodyGyroJerkMeanX" -0.099411456038983
27 "WALKING" "tBodyGyroJerkMeanX" -0.0786163508824035
28 "WALKING" "tBodyGyroJerkMeanX" -0.092974671262963
29 "WALKING" "tBodyGyroJerkMeanX" -0.10688830318283
30 "WALKING" "tBodyGyroJerkMeanX" -0.0873839917276923
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0739592036271429
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0581038498510638
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0778701650285714
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0921282734666667
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.110149008255319
6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0256452232354167
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0597273512680851
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0349283489710526
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.094591202447619
10 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0643764005526316
11 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0220916265065217
12 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0264668968652174
13 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0647199842553191
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.108620377713333
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0482532079928571
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.103904044543617
17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.1077700285
18 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0836566573181818
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0337429578461538
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0452503065777778
21 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0726461849022222
22 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0901744530194444
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.117725824412963
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0914145014654545
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.127952445399655
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0992465275036
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0515814754272727
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0266492977565217
29 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0743986469979167
30 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0615954583870968
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.122232768011321
2 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0828858001333333
3 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.115510569491525
4 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.1314720713
5 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.143029686361702
6 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0652024492378431
7 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0856640866647059
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.15544567414878
9 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0684689593355102
10 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.157212539189362
11 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0645245413759259
12 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0455638872076923
13 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0664817176345455
14 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.128266667862963
15 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.144485986527083
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.140908293613922
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.142655397660417
18 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0899953036658621
19 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.1018063044
20 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.148389168870392
21 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.144351492595745
22 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.148450080695476
23 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.109913094117647
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.146800845605424
25 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.126481161061538
26 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0975590199454545
27 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0937518711117647
28 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.080568055454902
29 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.130429072653061
30 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.108414261326154
1 "LAYING" "tBodyGyroJerkMeanY" -0.04151728689
2 "LAYING" "tBodyGyroJerkMeanY" -0.0358590176083333
3 "LAYING" "tBodyGyroJerkMeanY" -0.0389771765322581
4 "LAYING" "tBodyGyroJerkMeanY" -0.0381230432222222
5 "LAYING" "tBodyGyroJerkMeanY" -0.0404446925288462
6 "LAYING" "tBodyGyroJerkMeanY" -0.0424104289992982
7 "LAYING" "tBodyGyroJerkMeanY" -0.0358897425826923
8 "LAYING" "tBodyGyroJerkMeanY" -0.0389735198722222
